2017-12-23 21:38:35,b'RT @nigelcameron: Hey #UnitedAirlines - polystyrene plates/bowls at the #UnitedClub ?! Horrid beyond measure. Someone needs to be fired.'
2017-12-21 18:18:17,b'N78501: United Airlines Boeing 737-800 (Formerly With Continental Airlines) - more images and info:\xe2\x80\xa6 https://t.co/TmohgXIcFR'
2017-12-21 17:47:57,b'Introducing my latest book. Two Towers is a memoir that tells the story of a perfect personal storm: my work at\xe2\x80\xa6 https://t.co/8ov78raDmM'
2017-12-21 15:51:40,"b'#united should lose its license. Worst carrier. Insults passengers, loses their luggage and serves water that left\xe2\x80\xa6 https://t.co/XseXhv2P4L'"
2017-12-21 15:49:30,b'RT @ChaChaTheAngel: We are back to DIA!  #UnitedPawsDonation #PetParners  #UnitedAirlines #DIA https://t.co/ICb1KnUYMV'
2017-12-21 15:45:32,"b'RT @DeadLotmovie: Easy to have a great day when they r yer co-wokers! #UnitedPawsdonation l-Luke, r-Bridgett #dogs #unitedAIRLINES #therapy\xe2\x80\xa6'"
2017-12-21 15:45:25,b'why people hate #United Airlines and why their name came up to the media many times! Simply because they don\xe2\x80\x99t care\xe2\x80\xa6 https://t.co/Cffci0IgnC'
2017-12-21 15:19:33,"b'Hi @united, flying on a plane behind seated crew complaining about their safety concerns and the incompetence of th\xe2\x80\xa6 https://t.co/rbU49dJaTW'"
2017-12-21 15:12:39,"b""The stranger on the plane started grabbing her thigh, she said. It didn't get better until landing.\xe2\x80\xa6 https://t.co/rlcx536sHn"""
2017-12-21 15:09:36,b'Cue Rhapsody in Blue...#UnitedAirlines we really couldn\xe2\x80\x99t care less https://t.co/2AG3r8lp25'
2017-12-21 15:03:27,"b'thanks @AerLingus, your flight delay caused me a dominoes effect, missing my connections and wasting a tons of time\xe2\x80\xa6 https://t.co/BnklbCUVJ1'"
2017-12-21 14:09:02,"b'Flight is diverted, refueled but waiting for clearance from Newark. Hope I don\xe2\x80\x99t miss my connecting flight #unitedairlines'"
2017-12-21 13:29:36,b'Thanks #unitedAIRLINES for giving my mother a 1st class ticket after seeing her on a wheelchair. She would travel e\xe2\x80\xa6 https://t.co/T5A4FvNiXs'
2017-12-21 12:55:05,"b""Waiting for my #unitedAIRLINES when I hear the flight next to me is delayed because the captain isn't here. I've made a terrible mistake"""
2017-12-21 12:45:28,b'Flying home for Christmas! First time on @united in a long time. Thanks for the upgrade to First on our way out.\xe2\x80\xa6 https://t.co/JfVBVGzLXG'
2017-12-21 11:13:02,b'RT @JovahnSimmons: Just got off a #UnitedAirlines flight... What a DRAG that flight was. I filmed the whole thing. WATCH\xe2\x9c\x88\xef\xb8\x8f\nhttps://t.co/t9D\xe2\x80\xa6'
2017-12-21 11:07:56,"b'Going on record #UnitedAirlines, this is the very last time we fly with you. I\'m 6\'2"" with legs for days, there are\xe2\x80\xa6 https://t.co/ZUTc8VWeXR'"
2017-12-21 09:26:22,"b""AA BKK-HKG-LAX/SFO RT $850 immed UPG with SWU's #unitedairlines #mileagerun #travel #mileageplus https://t.co/AYSpqSlCjM"""
2017-12-21 09:23:09,b'You may also like these photo galleries:AutoplayShow ThumbnailsShow CaptionsLast SlideNext Slide\xc2\xa0Pack your patience\xe2\x80\xa6 https://t.co/O1ltflwQs8'
2017-12-21 09:04:11,"b""#UnitedAirlines adds the South Pacific's most stunning tropical paradise to its growing list of new routes"""
2017-12-21 07:36:05,"b'Heading home for Christmas! Sucker for punishment, SAN-LAX-ORD-YYZ. #united #unitedairlines\xe2\x80\xa6 https://t.co/hRX1GQC8BL'"
2017-12-21 07:32:16,"b""If they turn #gogreyhound into #unitedAIRLINES I'm willing to fight to the death for my seat."""
2017-12-21 05:10:22,"b""Almost fucking died when my plane landed haha fuck everyone was screaming and shit I didn't think it was that bad t\xe2\x80\xa6 https://t.co/0pAlre49BL"""
2017-12-21 04:24:02,"b'Phoenix, Arizona to Montreal, Canada for only $287 roundtrip with United &amp;amp; Air Canada. #UnitedAirlines\xe2\x80\xa6 https://t.co/AlwvUZxzrT'"
2017-12-21 03:30:34,b'Nevada from above. #flightphoto #unitedairlines #friendlyskies #nevada #ipadpro #coasttocoast @\xe2\x80\xa6 https://t.co/5vP2TdkicD'
2017-12-21 03:09:40,b'Made it! Thanks United!! RT @cbsavage: @unitedairlines please tell UA4939 leaving IAD to wait. I\xe2\x80\x99m running!\xe2\x80\xa6 https://t.co/vRhrB0x34T'
2017-12-21 03:02:05,b'Biggest #travel story of 2017: the #UnitedAirlines beating and #bumping of Dr. David Dao. https://t.co/cdj97t2WEE'
2017-12-21 02:58:55,b'#unitedAIRLINES app keeps losing boarding passes. Started just this week. Huge problem. #globalservices'
2017-12-21 02:44:34,b'@unitedairlines please tell UA4939 leaving IAD to wait. I\xe2\x80\x99m running! #running #wanttogethome #unitedairlines #christmasmiracle'
2017-12-21 02:18:03,"b'Non-stop from San Francisco to Cancun, Mexico for only $297 roundtrip with United. #UnitedAirlines #SanFrancisco https://t.co/kDDtCT3mDp'"
2017-12-21 02:10:12,b'@Nick98808609 I can\xe2\x80\x99t believe #unitedairlines won\xe2\x80\x99t refund our money. Prefer we take our #infant to the #MiddleEast\xe2\x80\xa6 https://t.co/umIkX8oXgp'
2017-12-21 01:57:20,b'#unitedairlines refusing to refund our flight to Israel we had to cancel. Does this company ever do anything right?'
2017-12-21 01:44:18,b'Three and a half hours of #unitedAIRLINES telling us they need to borrow a tool from American Airlines to change a\xe2\x80\xa6 https://t.co/hL20NQrGBt'
2017-12-21 01:41:00,"b'Thanks for the mini heart attack #UnitedAirlines (and the workout, jogging across Newark), but my flight is definit\xe2\x80\xa6 https://t.co/OyJ55MKl8t'"
2017-12-21 01:24:29,b'I\xe2\x80\x99m happy that employee was happy he was allowed to talk back to loyal customers and get away with it while leaving\xe2\x80\xa6 https://t.co/CTq88YivWa'
2017-12-21 01:19:55,b'#UnitedAirlines is on the ball! Easy Breezy pick up from #LAX today from #SFO. Flight on time and pick up was easy.'
2017-12-21 01:08:35,"b'RT @1horriblemovie: Watching #HomeAlone2, Kevin gets lost in the Airport, boarded onto the wrong #unitedAIRLINES flight, and travels to New\xe2\x80\xa6'"
2017-12-21 00:19:39,"b'RT @1horriblemovie: Watching #HomeAlone2, Kevin gets lost in the Airport, boarded onto the wrong #unitedAIRLINES flight, and travels to New\xe2\x80\xa6'"
2017-12-21 00:11:45,"b'Watching #HomeAlone2, Kevin gets lost in the Airport, boarded onto the wrong #unitedAIRLINES flight, and travels to\xe2\x80\xa6 https://t.co/JJlEW3xqH9'"
2017-12-21 00:00:23,"b""RT @skygoflycom: United Star Alliance 'Queen' #unitedairlines #boeing #747 #queenoftheskies #planespotting #dontgo https://t.co/2THoOMtay3\xe2\x80\xa6"""
2017-12-20 23:46:30,"b""RT @skygoflycom: United Star Alliance 'Queen' #unitedairlines #boeing #747 #queenoftheskies #planespotting #dontgo https://t.co/2THoOMtay3\xe2\x80\xa6"""
2017-12-20 23:45:21,"b""United Star Alliance 'Queen' #unitedairlines #boeing #747 #queenoftheskies #planespotting #dontgo\xe2\x80\xa6 https://t.co/Jv7JMi1pNz"""
2017-12-20 22:16:26,b'RT @ThomasKotcheff: .@rossbryant and @Babywantscandy just sang carols at our gate! It\xe2\x80\x99s a Christmas miracle!!! \xf0\x9f\x98\x8d\xf0\x9f\x8e\x84 \xf0\x9f\x8e\xb6 #UnitedAirlines https:/\xe2\x80\xa6'
2017-12-20 22:16:10,b'@united Very disappointing flight!!Flight UA566 worst aircrew ever. 2.5 hours and coach got \xe2\x80\x9ca\xe2\x80\x9d water while fist cl\xe2\x80\xa6 https://t.co/GNaITktSHr'
2017-12-20 22:10:27,"b'Have been on hold for an hour waiting to speak with a rep at @united Airlines. This is sad customer service, especi\xe2\x80\xa6 https://t.co/3X4Ck1xkXU'"
2017-12-20 22:07:17,"b""Worst airport experience I've had in a while. People are so inconsiderate. My delayed #UnitedAirlines flight isn't\xe2\x80\xa6 https://t.co/39kvusRi9E"""
2017-12-20 21:39:33,b'Every one loves a window seat. #unitedairlines #somewhereovertheatlantic https://t.co/3XOx19Jxwk https://t.co/dzcukmyKNg'
2017-12-20 20:18:56,"b'@united ""We broke your expensive stroller."" Me: ""Fix or replace it."" @united ""Nope."" #unfriendlyskies\xe2\x80\xa6 https://t.co/nuiGSgbJUQ'"
2017-12-20 20:18:27,"b'@misterprotocol no, the mass hatred of UA or AA is unwarranted. their flight and ground crews do the damn-best they\xe2\x80\xa6 https://t.co/ym9wgrZTqs'"
2017-12-20 19:46:45,"b""Finally rebooked and arriving 5 hrs later but #unitedAIRLINES still hasn't provided all the vouchers we were promised."""
2017-12-20 19:23:47,b'Difference between an overbooked flight and an overcrowded classroom? Us teachers still give our students everythin\xe2\x80\xa6 https://t.co/66G3hGBlet'
2017-12-20 19:17:37,b'#unitedairlines customer service told us to file a complaint on their website = nothing is gonna happen... Never gi\xe2\x80\xa6 https://t.co/gz03Qz9L7B'
2017-12-20 19:15:15,b'New Trip Report coming soon! Kona - Los Angeles on @united @flyLAXairport #AvGeek #Aviation #TravelTuesday\xe2\x80\xa6 https://t.co/Gr2x1MTEwT'
2017-12-20 19:09:53,b'#UnitedAirlines will launch service to #Tahiti in 2018.\xf0\x9f\x91\x8d #travel #airlines\n#aircraft #flights\xe2\x80\xa6 https://t.co/t72nNEtugN'
2017-12-20 18:47:05,"b""*40 Standbys waiting to get on a flight* *agents let the plane leave with 10 open seats because they didn't want to\xe2\x80\xa6 https://t.co/e25l60HhyI"""
2017-12-20 18:45:53,b'Not to mention the fact that the manager and worker are trying to pawn off their mistake on the lady they are train\xe2\x80\xa6 https://t.co/3IeEm0X6oY'
2017-12-20 18:44:24,b'Currently being treated like crap by gate workers from #unitedairlines and their customer service. Not getting vouc\xe2\x80\xa6 https://t.co/KzlvsnMNVi'
2017-12-20 18:42:27,b'I liked a @YouTube video https://t.co/s5imCKNEGL Welcome to United Airlines! #NewUnitedAirlinesMottos #UnitedAirlines'
2017-12-20 18:28:46,"b'Was sexually harassed on @united flight late last night to BUF. 1 attendant was helpful, and man arrested at gate.\xe2\x80\xa6 https://t.co/9Qt4tTgvWU'"
2017-12-20 18:22:35,b'#Cheapflights on #JetBlue and #UnitedAirlines - https://t.co/jHPm9NPrbF\nRoundtrip to Fort Lauderdale from Chicago $\xe2\x80\xa6 https://t.co/pl9vajLDFL'
2017-12-20 18:18:03,b'United Airlines expands flights from Denver to Hawaii and Mexico #UnitedAirlines https://t.co/yYMO2NOK5j'
2017-12-20 17:45:00,b'#unitedairlines #united sucks thanks so much for selling half my seat to this guy I don\xe2\x80\x99t know! https://t.co/6ha3VcQmbF'
2017-12-20 17:26:29,b'@UnitedAirlines Sitting on floor in O\xe2\x80\x99Hare airport with a broken plane! Waiting to hear if we even have a departure\xe2\x80\xa6 https://t.co/98Hy2aA6rj'
2017-12-20 17:14:35,b'#UnitedAirlines ( $UAL ) expands flights from #Denver to #Hawaii and #Mexico. https://t.co/z7VUyAcYAC'
2017-12-20 16:58:19,"b'united airlines   treated horribly by United stranded 14 hours at the atlanta airport no power,no food,freezing , w\xe2\x80\xa6 https://t.co/qyBZgTDFmI'"
2017-12-20 16:52:18,b'@weareunited we had a nice surprise visit in our Lead meeting from the #DaBears - thanks you! #unitedAIRLINES https://t.co/wYecRVxv8l'
2017-12-20 16:27:00,"b'Thanks @united for a great experience from AUS to SFO last week. Not going to lie, I was a bit weary after the O\xe2\x80\x99Ha\xe2\x80\xa6 https://t.co/3eBblBaYw2'"
2017-12-20 16:16:27,b'RT @RTC_Hardcore: Boeing 767-300 @united departing to ORD #avgeek #aviation #aviationphotography #AviationLovers\xe2\x80\xa6 https://t.co/OV7D66DdQ0'
2017-12-20 15:58:35,b'Boeing 767-300 @united departing to ORD #avgeek #aviation #aviationphotography #AviationLovers #instaaviation\xe2\x80\xa6 https://t.co/q7cHqD3DUK'
2017-12-20 15:54:49,"b""Which airline has the most fattening airplane food? You'll be surprised! https://t.co/Kv2LuOInWG \xe2\x80\xa6 \n\n#avgeek\xe2\x80\xa6 https://t.co/iMx52v2Ko4"""
2017-12-20 15:54:33,b'Oh #unitedAIRLINES here we are again. Please tell the rude gate attendant for UA 4 in Heathrow that she could at le\xe2\x80\xa6 https://t.co/P9nC6k4tST'
2017-12-20 15:51:33,b'.@rossbryant and @Babywantscandy just sang carols at our gate! It\xe2\x80\x99s a Christmas miracle!!! \xf0\x9f\x98\x8d\xf0\x9f\x8e\x84 \xf0\x9f\x8e\xb6 #UnitedAirlines https://t.co/QToTd4sm1E'
2017-12-20 14:38:37,b'#UnitedAirlines just charged me $215 in baggage fees \xf0\x9f\x98\xa1. These people are freaking extortionists!!!'
2017-12-20 13:53:41,"b""RT @HamillHimself: We DID fly #UnitedAirlines! I'm pleased to report they couldn't have been nicer w/ not one person dragged kicking &amp; scre\xe2\x80\xa6"""
2017-12-20 13:52:28,"b'This was in the cheese and crackers snack pack. What the hell?  Swiss-""TYPE"" flavor? And ""Cheese FOOD""?  I was afra\xe2\x80\xa6 https://t.co/Z3AP6BbMUH'"
2017-12-20 13:15:21,b'@united at it again with poor customer service. No gate agent available when more than 10 travelers are at the gate\xe2\x80\xa6 https://t.co/ANxZBlL8rO'
2017-12-20 11:13:43,"b""#unitedAIRLINES  #nocustomerservice So the absolute BEST is when you're expecting your elderly mother in law to arr\xe2\x80\xa6 https://t.co/Ltv0HA7tkJ"""
2017-12-20 08:28:12,"b'@united were your seats designed for torture? 10-15 year old planes on international flights. Come on guys, this is\xe2\x80\xa6 https://t.co/2nZiHJRgeA'"
2017-12-20 08:10:44,"b""ok, i'm done with air travel for 2017. the tally is: UA: 152K miles, 59 segments, $23625 dollars; AA: 135K miles, 5\xe2\x80\xa6 https://t.co/OMrMTUTWoS"""
2017-12-20 07:55:35,"b'Special shout out to Carole Monville for being so incredibly kind, patient, and beyond helpful at @United LAX today\xe2\x80\xa6 https://t.co/aMv6gp5nRQ'"
2017-12-20 06:16:34,b'RT @WillAviation: Loading up at Denver for Honolulu. Video here!! https://t.co/NZxnrjlSJ3 #Honolulu #Hawaii\xe2\x80\xa6 https://t.co/kVO4FrzDBj'
2017-12-20 06:03:55,b'Loading up at Denver for Honolulu. Video here!! https://t.co/I2e8ep8JRj #Honolulu #Hawaii #UnitedStates\xe2\x80\xa6 https://t.co/8KtbuueTH6'
2017-12-20 05:31:42,"b'@united has to be the worst airline ever. My first flight of the day tomorrow takes me to gold status, but the issu\xe2\x80\xa6 https://t.co/BOtq7rdLE3'"
2017-12-20 05:14:54,b'Great experience (sarchasm) on #UnitedAirlines today. I pre-ordered a children meal and was not catered so my daugh\xe2\x80\xa6 https://t.co/wDJJTq8EDE'
2017-12-20 04:47:28,"b""RT @chamberlinCNN: I'm nearly 40 years old and still #MomAdvice is always #GOLD. #ThanksMom #unitedAIRLINES https://t.co/SluKTja2Dh"""
2017-12-20 03:58:39,b'@RahulKohli13 She could survive deep space but not a #unitedairlines flight https://t.co/G4ru1AI4Dr'
2017-12-20 03:14:55,b'Profound respect to #medical professionals. Ready at the drop of a call to administer aid. Saw it first hand on\xe2\x80\xa6 https://t.co/9BNgIzZ1sn'
2017-12-20 02:48:03,b'Philadelphia to Hong Kong for only $495 roundtrip with United #UnitedAirlines #HongKong https://t.co/wb4G2G6sGj'
2017-12-20 01:44:26,b'@united is utterly the absolute worst airline I have ever flown with in my life. I even flew first class. #unitedAIRLINES #worstairline'
2017-12-20 01:24:02,"b'Houston, Texas to San Jose Del Cabo, Mexico for only $182 roundtrip with United #UnitedAirlines #SanJose https://t.co/y5z4w5shzx'"
2017-12-20 01:20:09,b'Cheeky parallel landing in San Francisco #landing #timelapse #parrallel #unitedairlines #sfo @\xe2\x80\xa6 https://t.co/ErhajDT6eo'
2017-12-20 00:24:15,"b""@united Why u didn't give coupon codes for any food or drinks on a delay of 2h? Airplane is in maintenance. UA30 EW\xe2\x80\xa6 https://t.co/dXmhHk36DZ"""
2017-12-20 00:22:26,"b'Barbie Applegate, Lincoln Contreras, Linda in mileage plus, Marcia @ club in Newark, Brett in customer service and\xe2\x80\xa6 https://t.co/QkNd8yQaor'"
2017-12-19 23:30:04,b'Atlanta to Los Angeles (and vice versa) for only $147 roundtrip with United #UnitedAirlines #Atlanta https://t.co/lZkFZSZfnI'
2017-12-19 22:50:20,b'Ok #UnitedAirlines the second time you changed my seat to a seat by the bathroom. Booking six months in advance doe\xe2\x80\xa6 https://t.co/WzOcV4ZLiQ'
2017-12-19 22:45:34,"b'12/18:United gave my paid 1stclass seat(1A) on#788 to Sheila Jackson Lee. United:""not our fault,""but SJL escorted o\xe2\x80\xa6 https://t.co/grCsyhIQ7x'"
2017-12-19 22:28:41,b'@aircanada #vancouver #aircanada in the #snow \n.\n.\n.\n.\n.\n.\n.\n.\n#mileageplus #unitedairlines\xe2\x80\xa6 https://t.co/6E60tChr5p'
2017-12-19 22:21:35,b'#unitedAIRLINES my son missed the plane \xf0\x9f\x98\xa1 to come home. Knowing that people are stuck another state why couldn\xe2\x80\x99t yo\xe2\x80\xa6 https://t.co/b4Ets0nULY'
2017-12-19 22:21:16,"b'@united tweet number two. Spent 533,000 miles for a trip and only one guest allowed in club. #unitedAIRLINES #horribleservice'"
2017-12-19 22:00:22,"b'Can you see me (green), BYU student Bryn Watkins (red), Laura Kerber and Anezina Solomonidou atop this DEEP crater\xe2\x80\xa6 https://t.co/t98zLvGUrp'"
2017-12-19 21:41:31,b'United flight from Houston to Gulfport diverted to Jackson. United is putting assemblers on a 3 hour bus ride to Gu\xe2\x80\xa6 https://t.co/8LuMFouP5n'
2017-12-19 21:11:23,"b""Unsurprisingly, #UnitedAirlines' social media team were not interviewed for this story. https://t.co/pJ7eapBKzc"""
2017-12-19 20:57:34,b'Report to the board of supervisors on county airports. Suggested change of governance with an airport department un\xe2\x80\xa6 https://t.co/CJZ6wk2WxL'
2017-12-19 20:27:27,b'A military friend of mine is trying to get home from South Korea for Christmas and his wedding!  Military flight de\xe2\x80\xa6 https://t.co/ckTwHQ2wlF'
2017-12-19 19:43:17,"b'This is how United Airlines tests its planes, too!\n#TravelTuesday #MerryChristmas #unitedAIRLINES #FlySafe https://t.co/mdPfDmTqDN'"
2017-12-19 18:55:22,"b'Generating buzz 2 months later. A FA read about it on United Intranet and, in her words, ""was moved to tears.""  Che\xe2\x80\xa6 https://t.co/euSulHIVjU'"
2017-12-19 18:18:04,"b'SUMMER: Phoenix, Arizona to Hong Kong for only $510 roundtrip with United. #UnitedAirlines #Phoenix https://t.co/IuIrHRY1ez'"
2017-12-19 18:15:59,b'#justmyluck I was granted generous leg room and the row all to myself. #flythefriendlyskies #unitedairlines'
2017-12-19 17:58:16,b'The real MVP goes to all of the people in the insane #UnitedAirlines security line for letting me jump ahead! #Imadeit'
2017-12-19 17:54:46,"b""#tistheseason to fly #unitedAIRLINES if there was a fingers crossed emoji I'd use it in hopes of reaching gold stat\xe2\x80\xa6 https://t.co/yrfqWj9CZ5"""
2017-12-19 17:23:05,b'So Alexs flight is delayed 2 hours from NM to Denver. Because of that he misses his connecting flight home. United\xe2\x80\xa6 https://t.co/G8lqPUQkv8'
2017-12-19 17:13:19,b'Airfare shopper\xe2\x80\x99s guide: Insane #flightdeals to #Paris https://t.co/M6vTiqJNwo via @usatoday #americanairlines\xe2\x80\xa6 https://t.co/senLNj81lP'
2017-12-19 15:12:03,"b'Dublin, Ireland to Orlando, Florida for only \xe2\x82\xac313 roundtrip with Air Canada and United. #AirCanada #UnitedAirlines https://t.co/87ssWbhzX7'"
2017-12-19 14:58:29,b'#Cheapflights to Denver\nFrom Chicago or Detroit for $89\nAlso works in reverse - https://t.co/BypHXxsmPN\xe2\x80\xa6 https://t.co/OY9VutcN6c'
2017-12-19 14:29:00,b'Oh the things you find at the airport....maybe someone will get one for Christmas \xf0\x9f\x8e\x84 \xf0\x9f\x8e\x81\xe2\x80\xa6 https://t.co/R6spg4r1h3'
2017-12-19 14:20:32,"b""Whatever happened to United matching statuses? I'm Platinum Premier with Marriott and United dropped me from Gold t\xe2\x80\xa6 https://t.co/vJ5rOBgiHz"""
2017-12-19 12:30:53,b'RT @ngt_phoebe: Reconsider about booking my USA trip with United Airlines... somehow i do feel being racist \xf0\x9f\x99\x81 very sad #UnitedAirlines'
2017-12-19 12:15:07,b'#UnitedAirlines names Kate Gebo Executive Vice President Human Resources and Labor Relations'
2017-12-19 12:03:14,"b""#UnitedAirlines adds the South Pacific's most stunning tropical paradise to its growing list of new routes"""
2017-12-19 11:59:27,b'RT @jtwpilot: Boeing was one of the founders of #UnitedAirlines https://t.co/71DQVdYW7K'
2017-12-19 10:53:38,b'Two days after Atlanta problem I come to #unitedAIRLINES counter at 5am to be told they have no record of me for a flight. #delta (more)'
2017-12-19 07:09:57,"b'Started flying Saturday, got re-routed and stranded on Sunday, and I kid you not, the first thing I did Monday, \n(a\xe2\x80\xa6 https://t.co/fnKJhejbCo'"
2017-12-19 06:00:05,b'@UnitedAirlines You add Basic Economy to confuse and lure in customers?? You remove seating to add stupid tablets t\xe2\x80\xa6 https://t.co/21Ys2zf31M'
2017-12-19 04:58:03,b'#AmericanAirlines and #UnitedAirlines are cheap-shaming those who buy the lowest fares by denying them access to ov\xe2\x80\xa6 https://t.co/tra7RoT3Ls'
2017-12-19 03:54:15,b'new vlog \nNew home\nLink in bio #hawaii #unitedairlines https://t.co/WOpBBVqZ85'
2017-12-19 03:06:51,b'Boeing 777-300 United Airlines #boeing #boeing777 #unitedairlines #IAH #houston #aviationdaily @\xe2\x80\xa6 https://t.co/MMzZSxGdcE'
2017-12-19 01:53:46,b'There is NO benefit to a @united Mileage Plus Credit.  I booked with the card and tried to cancel 25 days before fl\xe2\x80\xa6 https://t.co/tOUt9szKRc'
2017-12-19 00:57:19,b'A collective 4+ hours on hold with @united \xe2\x80\x98s accessibility desk this week. Kinda fun at this point. What awful ser\xe2\x80\xa6 https://t.co/V7sxd8W19b'
2017-12-19 00:47:40,b'Dreamliner take us home #unitedAIRLINES #787 # https://t.co/Lpaerc6qiH'
2017-12-19 00:38:25,b'RT @jtwpilot: Boeing was one of the founders of #UnitedAirlines https://t.co/71DQVdYW7K'
2017-12-19 00:35:07,b'.@Forbes has rounded up insights from twenty three #PR experts regarding some of the most important public relation\xe2\x80\xa6 https://t.co/HZLlAmaXHG'
2017-12-19 00:31:33,b'RT @jtwpilot: Boeing was one of the founders of #UnitedAirlines https://t.co/71DQVdYW7K'
2017-12-19 00:13:07,b'@EWRairport what is wrong with the AirTran? We have been stuck for a half hour #ewrairport #ewr @united please wait\xe2\x80\xa6 https://t.co/7HoY8KtKSi'
2017-12-19 00:01:51,b'RT @IsthatMeebs: #UnitedAirlines is the absolute worst.  Flight delayed part 47281736'
